1.213000e+1;0.000000e+0
1.213100e+1;2.432430e-25
1.216514e+1;8.548100e-23
1.220152e+1;1.739660e-22
1.223917e+1;2.655600e-22
1.227815e+1;3.603740e-22
1.231850e+1;4.585190e-22
1.236027e+1;5.601130e-22
1.240350e+1;6.652780e-22
1.244826e+1;7.741380e-22
1.249458e+1;8.868240e-22
1.254254e+1;1.024210e-21
1.259218e+1;1.169160e-21
1.264356e+1;1.319200e-21
1.269675e+1;1.474510e-21
1.275181e+1;1.635290e-21
1.280880e+1;1.801710e-21
1.286780e+1;1.973980e-21
1.292887e+1;2.152300e-21
1.299209e+1;2.336890e-21
1.305753e+1;2.541780e-21
1.312526e+1;2.755830e-21
1.319538e+1;2.977400e-21
1.326796e+1;3.206760e-21
1.334309e+1;3.444180e-21
1.342087e+1;3.689940e-21
1.350137e+1;3.944530e-21
1.358471e+1;4.219540e-21
1.367097e+1;4.504210e-21
1.376027e+1;4.798880e-21
1.385270e+1;5.103910e-21
1.394838e+1;5.419660e-21
1.404743e+1;5.752200e-21
1.414995e+1;6.102840e-21
1.425608e+1;6.465790e-21
1.436594e+1;6.841500e-21
1.447965e+1;7.230420e-21
1.459737e+1;7.642740e-21
1.471922e+1;8.071650e-21
1.484535e+1;8.515640e-21
1.497592e+1;8.975230e-21
1.511107e+1;9.468740e-21
1.525098e+1;9.983590e-21
1.539580e+1;1.051650e-20
1.554570e+1;1.106450e-20
1.570088e+1;1.162320e-20
1.586151e+1;1.220140e-20
1.602779e+1;1.278340e-20
1.619991e+1;1.329970e-20
1.637807e+1;1.383420e-20
1.656250e+1;1.440000e-20
1.675341e+1;1.501090e-20
1.695103e+1;1.564330e-20
1.715560e+1;1.622010e-20
1.736735e+1;1.679180e-20
1.758654e+1;1.738370e-20
1.781344e+1;1.799630e-20
1.804831e+1;1.862560e-20
1.829143e+1;1.925770e-20
1.854310e+1;1.991210e-20
1.880362e+1;2.058940e-20
1.907328e+1;2.127590e-20
1.935243e+1;2.194580e-20
1.964138e+1;2.263930e-20
1.994049e+1;2.335720e-20
2.025011e+1;2.402520e-20
2.057061e+1;2.469830e-20
2.090237e+1;2.539500e-20
2.124579e+1;2.623910e-20
2.160129e+1;2.716330e-20
2.196927e+1;2.812010e-20
2.235018e+1;2.890040e-20
2.274449e+1;2.968900e-20
2.315264e+1;3.049000e-20
2.357515e+1;3.129280e-20
2.401250e+1;3.211750e-20
2.446521e+1;3.275130e-20
2.493384e+1;3.340740e-20
2.541894e+1;3.408650e-20
2.592108e+1;3.478950e-20
2.644087e+1;3.538500e-20
2.697893e+1;3.597680e-20
2.753590e+1;3.658950e-20
2.811244e+1;3.722370e-20
2.870924e+1;3.788020e-20
